sample_id,y_true,probability,alert
3645,0,0.0030033356187972467,False
4570,1,0.812681677701358,True
6120,0,0.0021901042847870056,False
4931,0,0.0033053037556584866,False
5918,0,0.002359559768425205,False
7007,0,0.002359559768425205,False
9349,0,0.002359559768425205,False
9505,0,0.0027074990892611344,False
3046,0,0.002359559768425205,False
6234,0,0.002359559768425205,False
3448,0,0.06706215849727012,True
6317,0,0.008447723964908161,False
7956,0,0.0021498876263826225,False
6710,0,0.009455687469585625,False
9183,0,0.002359559768425205,False
6571,0,0.007089675831650361,False
7767,0,0.007729357635845457,False
2004,0,0.0027181696014707993,False
7517,0,0.002523025122505252,False
5438,0,0.0015913924268687474,False
2998,0,0.002359559768425205,False
8377,0,0.008747949528734552,False
5728,0,0.004023742135016688,False
7182,0,0.002359559768425205,False
1840,0,0.0032325014206343273,False
3424,0,0.002359559768425205,False
4667,0,0.0036627902017497167,False
6377,0,0.002359559768425205,False
6453,0,0.002359559768425205,False
6682,0,0.002359559768425205,False
9370,0,0.0027181696014707993,False
5459,0,0.0022195333533799482,False
4719,0,0.0066578443159557325,False
7970,0,0.004628320571572642,False
4655,0,0.0036627902017497167,False
4958,0,0.0016863138091380658,False
9599,0,0.002359559768425205,False
7711,0,0.007608977276594174,False
4866,0,0.0016131584555878753,False
4317,0,0.0027074990892611344,False
864,0,0.002359559768425205,False
8223,0,0.011069970397663872,False
4437,0,0.00402797120097768,False
1619,0,0.002359559768425205,False
838,0,0.003772329218290172,False
809,0,0.0027074990892611344,False
1016,1,0.9473260737972538,True
573,0,0.002359559768425205,False
1163,0,0.08601115500774606,True
3069,0,0.002359559768425205,False
1424,0,0.002368862275727285,False
5290,0,0.0016131584555878753,False
3325,0,0.002359559768425205,False
931,0,0.002359559768425205,False
4716,0,0.005102333482569191,False
8389,0,0.002359559768425205,False
6293,0,0.002359559768425205,False
5562,0,0.0034180521934511553,False
8689,0,0.01464728237398259,False
2687,0,0.008747949528734552,False
9438,0,0.01115031551995995,False
8690,1,0.0851578421171489,True
7001,0,0.005607873778023922,False
998,0,0.002359559768425205,False
5980,0,0.002359559768425205,False
2210,0,0.0034555660989577276,False
9646,0,0.002359559768425205,False
8005,0,0.0021498876263826225,False
8187,0,0.0037871803912063228,False
2842,0,0.021266259388042576,False
8048,0,0.0024669852692146862,False
8706,0,0.008747949528734552,False
7691,0,0.01109859844549036,False
2850,0,0.03675820839883452,False
8365,0,0.002359559768425205,False
8172,0,0.0021901042847870056,False
9412,0,0.01723819077466907,False
2900,0,0.002359559768425205,False
7628,0,0.0021901042847870056,False
1600,0,0.002359559768425205,False
5281,0,0.0016131584555878753,False
3155,0,0.00931159444555864,False
905,0,0.002359559768425205,False
7180,0,0.002359559768425205,False
9462,0,0.002359559768425205,False
69,1,0.9996989352473539,True
115,0,0.0027074990892611344,False
9479,0,0.002359559768425205,False
8596,0,0.3935599241734208,True
9293,0,0.0027074990892611344,False
5053,0,0.0016131584555878753,False
5009,0,0.0016131584555878753,False
5084,0,0.0016131584555878753,False
4192,0,0.0028199076245321885,False
8216,0,0.16044090178718717,True
7318,0,0.002359559768425205,False
5136,0,0.002331292366601319,False
5986,0,0.04368679050104748,False
2537,0,0.008747949528734552,False
8444,0,0.002359559768425205,False
7574,0,0.002359559768425205,False
6126,0,0.009402436726117645,False
2341,0,0.0027181696014707993,False
9600,0,0.002359559768425205,False
8863,0,0.002359559768425205,False
7395,0,0.002359559768425205,False
1401,0,0.002359559768425205,False
3108,0,0.03675820839883452,False
7087,1,0.03675820839883452,False
9828,0,0.030020502207235858,False
3810,0,0.00402797120097768,False
4643,1,0.9990687777336351,True
4943,0,0.002123295167350404,False
7793,0,0.002513118743716599,False
1332,0,0.16554426185933183,True
6253,0,0.010310031358903762,False
6298,0,0.0027074990892611344,False
3992,0,0.002617478278040342,False
749,0,0.029382101316702987,False
4417,1,0.9993073412226072,True
4306,0,0.0025778465065397285,False
9441,0,0.0027074990892611344,False
3752,0,0.0032355094200315713,False
5321,0,0.0016863138091380658,False
1692,0,0.002359559768425205,False
1059,0,0.002359559768425205,False
7557,0,0.0021901042847870056,False
2757,0,0.01862282326713045,False
9535,0,0.002359559768425205,False
9470,0,0.0027181696014707993,False
6192,0,0.0027074990892611344,False
4862,0,0.3375871178011753,True
2573,0,0.002359559768425205,False
3636,0,0.003139336081349751,False
7116,0,0.002359559768425205,False
9513,0,0.002359559768425205,False
3195,0,0.002359559768425205,False
3180,0,0.0037871803912063228,False
6243,0,0.002359559768425205,False
3778,0,0.15565533908712806,True
3162,0,0.002359559768425205,False
2992,0,0.002359559768425205,False
4045,0,0.0032189019960719724,False
9524,0,0.002359559768425205,False
2202,0,0.002359559768425205,False
7458,0,0.002523025122505252,False
1646,0,0.002359559768425205,False
8840,0,0.002359559768425205,False
5820,0,0.04662936615601412,False
4727,1,0.8109281269972544,True
1048,0,0.002359559768425205,False
517,0,0.006772351353413221,False
4613,0,0.010345815249208674,False
8396,0,0.002359559768425205,False
8695,0,0.002359559768425205,False
6823,0,0.007176807406927306,False
2799,0,0.0032325014206343273,False
9284,0,0.002359559768425205,False
7505,0,0.01596846668929217,False
1689,0,0.002359559768425205,False
4674,0,0.006708454423223448,False
3221,0,0.0027181696014707993,False
5044,0,0.0022195333533799482,False
7902,0,0.001433255163156071,False
3793,1,0.018422650480237838,False
2672,0,0.0027074990892611344,False
5061,1,0.9826084951523231,True
8071,0,0.0021498876263826225,False
4990,0,0.0034655899184998303,False
9283,0,0.002359559768425205,False
5585,0,0.002569434003937959,False
8731,0,0.002368862275727285,False
6834,0,0.022275610339437108,False
9663,1,0.5427992466956342,True
7068,0,0.002359559768425205,False
3525,0,0.014024199998461277,False
1850,0,0.009402436726117645,False
6595,0,0.002359559768425205,False
148,0,0.003912667495119216,False
8545,0,0.002359559768425205,False
7909,0,0.0021498876263826225,False
4285,1,0.09891705044339189,True
5288,0,0.0016131584555878753,False
2965,0,0.002359559768425205,False
614,0,0.0027074990892611344,False
6242,0,0.002359559768425205,False
3648,0,0.003139336081349751,False
1616,0,0.002359559768425205,False
9871,0,0.002359559768425205,False
1539,0,0.0027181696014707993,False
1015,0,0.008713815190720122,False
8642,0,0.002359559768425205,False
2182,0,0.04008568179145066,False
1656,0,0.002359559768425205,False
3461,0,0.04382138660622357,False
3949,0,0.007014840385530459,False
5043,0,0.0016131584555878753,False
5542,0,0.00434404738627881,False
7218,0,0.0032452342842253065,False
1408,0,0.0027181696014707993,False
3026,0,0.14656434383692318,True
8018,0,0.007353496006014042,False
9593,0,0.008747949528734552,False
9263,0,0.002359559768425205,False
1136,0,0.002359559768425205,False
1883,0,0.002368862275727285,False
6985,0,0.002359559768425205,False
7161,0,0.003772329218290172,False
4480,1,0.9600984432601573,True
3227,0,0.002359559768425205,False
6135,0,0.002359559768425205,False
6051,0,0.0037981823975194533,False
4792,0,0.0016131584555878753,False
441,0,0.0032452342842253065,False
2531,0,0.002359559768425205,False
3454,0,0.002359559768425205,False
5145,0,0.0016131584555878753,False
4422,0,0.004263013459425014,False
1097,0,0.0032452342842253065,False
1088,0,0.0032325014206343273,False
4693,0,0.005102333482569191,False
5153,0,0.0016131584555878753,False
2146,0,0.002359559768425205,False
3367,0,0.002359559768425205,False
5461,0,0.021878017131998377,False
4511,0,0.004620793997889888,False
8110,0,0.0284404665859706,False
6187,0,0.002894440222586076,False
2283,0,0.0032452342842253065,False
6349,0,0.002359559768425205,False
6132,0,0.0027074990892611344,False
6130,0,0.002359559768425205,False
3127,0,0.002359559768425205,False
2526,0,0.002359559768425205,False
8687,0,0.010483497534061937,False
4063,0,0.0037910742545854744,False
9836,0,0.003295956493397914,False
8088,0,0.00809172020860083,False
798,0,0.002359559768425205,False
1180,0,0.002359559768425205,False
5588,0,0.002617478278040342,False
8474,0,0.002359559768425205,False
8368,0,0.002359559768425205,False
9844,0,0.002359559768425205,False
4689,0,0.005102333482569191,False
5977,0,0.002359559768425205,False
4213,0,0.00402797120097768,False
220,0,0.0027181696014707993,False
5681,0,0.006712078070860804,False
1428,0,0.002359559768425205,False
9860,0,0.002359559768425205,False
9048,0,0.009402436726117645,False
8848,0,0.0027074990892611344,False
3744,0,0.003139336081349751,False
9897,0,0.008747949528734552,False
9914,0,0.002359559768425205,False
727,0,0.002359559768425205,False
5042,0,0.0016131584555878753,False
7035,0,0.002359559768425205,False
2174,0,0.002359559768425205,False
8875,0,0.008747949528734552,False
508,0,0.002359559768425205,False
6570,0,0.002359559768425205,False
6249,0,0.0032880002771170026,False
5573,0,0.002569434003937959,False
4241,0,0.0029476264491446755,False
9233,0,0.0032325014206343273,False
5319,0,0.0034655899184998303,False
3859,0,0.06722036855622676,True
7153,0,0.002368862275727285,False
4889,0,0.0017782290942452723,False
6114,0,0.002359559768425205,False
774,0,0.0027181696014707993,False
3618,0,0.0034326118390040385,False
4635,0,0.06766847547028454,True
6960,0,0.0027181696014707993,False
5142,0,0.0016131584555878753,False
2782,0,0.002359559768425205,False
3459,0,0.009943739716526394,False
7954,0,0.0024669852692146862,False
255,0,0.002359559768425205,False
9775,0,0.002359559768425205,False
8949,0,0.009501229612259165,False
2726,0,0.0027074990892611344,False
6316,0,0.002359559768425205,False
365,0,0.014034681611221837,False
1457,0,0.002359559768425205,False
2331,1,0.9175047596371256,True
4929,0,0.041749721432328864,False
9510,0,0.002359559768425205,False
9808,0,0.0027074990892611344,False
405,0,0.10462567507494563,True
4971,0,0.0016131584555878753,False
3860,0,0.07578628022828729,True
6517,0,0.002359559768425205,False
1329,0,0.03528716291171363,False
6503,0,0.03130078719444071,False
1696,0,0.002359559768425205,False
2064,0,0.0027074990892611344,False
8938,0,0.002359559768425205,False
5499,0,0.0021896035714384773,False
5896,0,0.0056742979936938946,False
633,0,0.0027074990892611344,False
9334,0,0.015955801052189172,False
3862,0,0.074055631192377,True
2129,0,0.002359559768425205,False
1868,0,0.011545470726354888,False
7335,0,0.09026360849583834,True
1693,0,0.002359559768425205,False
1744,0,0.002368862275727285,False
5341,0,0.004573649431470396,False
9713,0,0.002359559768425205,False
7969,0,0.0021498876263826225,False
3967,0,0.002617478278040342,False
9606,0,0.0032325014206343273,False
7625,0,0.0021901042847870056,False
1140,0,0.0037832882448215915,False
7164,0,0.005607873778023922,False
2924,0,0.002359559768425205,False
9378,0,0.002359559768425205,False
5250,0,0.04356361470926144,False
7013,0,0.002359559768425205,False
6052,0,0.002359559768425205,False
1753,0,0.002368862275727285,False
1038,0,0.002359559768425205,False
7638,0,0.0021901042847870056,False
949,0,0.002359559768425205,False
6917,0,0.003052071368446528,False
4250,0,0.003282789845137996,False
9127,0,0.002359559768425205,False
9878,0,0.009501229612259165,False
5386,0,0.05501982967949788,True
4244,0,0.00402797120097768,False
1020,0,0.014034681611221837,False
709,0,0.008747949528734552,False
7215,0,0.002368862275727285,False
3526,0,0.018005386899375583,False
8573,0,0.002359559768425205,False
2954,0,0.002359559768425205,False
5817,0,0.013816573856640642,False
2175,0,0.002359559768425205,False
5242,0,0.0016863138091380658,False
8056,0,0.0021901042847870056,False
6269,0,0.0027074990892611344,False
4832,0,0.0060555193627805015,False
3480,0,0.023599558700602277,False
6022,0,0.002359559768425205,False
4473,0,0.004321898537106119,False
8879,0,0.002359559768425205,False
5177,0,0.0034655899184998303,False
6747,0,0.002727419323994126,False
1579,0,0.0027074990892611344,False
5667,0,0.002617478278040342,False
1089,0,0.002359559768425205,False
1521,0,0.002359559768425205,False
5146,0,0.0016131584555878753,False
3546,0,0.23001297510322966,True
2837,0,0.002359559768425205,False
6206,0,0.002359559768425205,False
4875,0,0.0016131584555878753,False
1392,0,0.002368862275727285,False
6378,0,0.002359559768425205,False
1937,0,0.0027074990892611344,False
9282,0,0.0027074990892611344,False
2883,0,0.0027074990892611344,False
3589,0,0.011874164578512054,False
8423,0,0.0027181696014707993,False
7424,0,0.044781647351008036,False
429,0,0.02259382972407051,False
2206,0,0.0027181696014707993,False
2497,0,0.03130078719444071,False
8714,0,0.0027074990892611344,False
7265,0,0.0037981823975194533,False
1411,0,0.0032880002771170026,False
6811,0,0.002368862275727285,False
2570,0,0.002359559768425205,False
6479,0,0.0027074990892611344,False
1903,0,0.002359559768425205,False
8402,0,0.009402436726117645,False
7646,0,0.0021901042847870056,False
9369,0,0.002359559768425205,False
9487,0,0.010310031358903762,False
2260,0,0.002359559768425205,False
7472,0,0.0021901042847870056,False
6657,0,0.01091064711987222,False
985,0,0.002359559768425205,False
2682,0,0.008713815190720122,False
394,0,0.002359559768425205,False
2808,0,0.002359559768425205,False
1148,0,0.014163164194703141,False
3382,0,0.002359559768425205,False
4863,0,0.0016131584555878753,False
6645,0,0.002359559768425205,False
2695,0,0.002359559768425205,False
9853,0,0.002359559768425205,False
7590,0,0.006456972552909992,False
6530,0,0.002359559768425205,False
3585,0,0.0037910742545854744,False
1803,0,0.0032325014206343273,False
8797,0,0.002359559768425205,False
5529,0,0.002617478278040342,False
4410,0,0.00402797120097768,False
6544,0,0.002466480159933683,False
4257,0,0.003282789845137996,False
8429,0,0.002359559768425205,False
1282,0,0.002359559768425205,False
6900,0,0.0021901042847870056,False
8416,0,0.002359559768425205,False
9864,0,0.002359559768425205,False
2347,0,0.0027074990892611344,False
1912,0,0.0032880002771170026,False
523,0,0.0032452342842253065,False
3679,0,0.002617478278040342,False
6485,0,0.002359559768425205,False
6134,0,0.002359559768425205,False
4115,0,0.4047524596301915,True
1952,0,0.009501229612259165,False
467,0,0.002359559768425205,False
1176,0,0.0027074990892611344,False
6859,0,0.0021901042847870056,False
3950,0,0.002617478278040342,False
6313,0,0.0027181696014707993,False
5430,0,0.0015913924268687474,False
8851,0,0.002359559768425205,False
2776,0,0.0027181696014707993,False
2443,0,0.002359559768425205,False
2069,0,0.002359559768425205,False
4127,0,0.004349183633027936,False
1962,0,0.0032452342842253065,False
4671,0,0.0036627902017497167,False
4203,0,0.1228752600456299,True
3548,0,0.0037910742545854744,False
3545,0,0.0032189019960719724,False
1659,0,0.002359559768425205,False
4690,0,0.005102333482569191,False
1210,0,0.002359559768425205,False
1377,0,0.002368862275727285,False
5382,0,0.007782989737949455,False
3851,0,0.004829683243156269,False
6327,0,0.0027181696014707993,False
3171,0,0.0050208269815453545,False
1126,0,0.002359559768425205,False
4860,0,0.0016863138091380658,False
7330,0,0.0032880002771170026,False
9862,0,0.0027074990892611344,False
7018,0,0.008865205983399327,False
7390,0,0.002359559768425205,False
5205,0,0.0016131584555878753,False
1853,0,0.002359559768425205,False
373,0,0.0027074990892611344,False
8535,0,0.002359559768425205,False
4780,0,0.0034655899184998303,False
811,0,0.002359559768425205,False
1835,0,0.0032880002771170026,False
4318,0,0.002359559768425205,False
641,0,0.0032452342842253065,False
5392,0,0.1855657378654686,True
2598,1,0.8766152840688933,True
892,0,0.00931159444555864,False
5168,0,0.0016131584555878753,False
8841,0,0.002655992246079295,False
9501,0,0.0032452342842253065,False
6758,0,0.030536066247956826,False
6251,0,0.0032880002771170026,False
100,0,0.002359559768425205,False
20,0,0.008830618188808719,False
7348,0,0.002359559768425205,False
8646,0,0.002359559768425205,False
1562,0,0.002359559768425205,False
3087,0,0.002359559768425205,False
1133,0,0.0027181696014707993,False
1291,0,0.002359559768425205,False
1640,0,0.002359559768425205,False
4340,0,0.0032189019960719724,False
6413,0,0.0032880002771170026,False
6547,0,0.002359559768425205,False
2396,0,0.002359559768425205,False
3433,0,0.0025778465065397285,False
4497,0,0.00402797120097768,False
7012,0,0.0262743789315405,False
9722,0,0.002359559768425205,False
3095,0,0.002359559768425205,False
3842,0,0.002617478278040342,False
6098,0,0.002359559768425205,False
2507,0,0.0027181696014707993,False
5747,0,0.002617478278040342,False
1130,0,0.0027181696014707993,False
1104,0,0.0032325014206343273,False
3491,0,0.0037910742545854744,False
9576,1,0.017730295387317147,False
5716,0,0.08123610071641214,True
7524,0,0.0021901042847870056,False
9172,0,0.0032880002771170026,False
6685,0,0.0025778465065397285,False
3098,0,0.0032452342842253065,False
7599,0,0.002359559768425205,False
4276,0,0.00421017444328709,False
3827,0,0.00402797120097768,False
9949,0,0.0027181696014707993,False
3838,0,0.0028199076245321885,False
5104,0,0.0016131584555878753,False
2876,0,0.002359559768425205,False
4526,0,0.00402797120097768,False
178,0,0.0027181696014707993,False
1361,0,0.002359559768425205,False
9566,0,0.002359559768425205,False
6507,0,0.002359559768425205,False
669,0,0.0032880002771170026,False
684,0,0.002359559768425205,False
2739,0,0.002359559768425205,False
8418,0,0.002359559768425205,False
5427,0,0.0021896035714384773,False
1492,1,0.004948213684857765,False
5996,0,0.527211004928559,True
7941,0,0.0021901042847870056,False
8679,0,0.0025225379577219053,False
7488,0,0.0021901042847870056,False
7026,0,0.002359559768425205,False
1370,0,0.0027074990892611344,False
506,0,0.002359559768425205,False
4915,0,0.004294303836630921,False
5950,0,0.002359559768425205,False
5912,0,0.002359559768425205,False
3756,0,0.0028199076245321885,False
9879,0,0.002359559768425205,False
61,0,0.002359559768425205,False
5854,0,0.0027181696014707993,False
9186,0,0.002359559768425205,False
3154,0,0.002359559768425205,False
1455,0,0.0037981823975194533,False
6979,0,0.013157194013916245,False
2509,0,0.002359559768425205,False
4527,1,0.5528456864914354,True
2423,0,0.002359559768425205,False
1231,0,0.002359559768425205,False
2540,0,0.002359559768425205,False
8143,0,0.002359559768425205,False
4739,1,0.7113758079508173,True
1541,0,0.0028350658648798313,False
3135,0,0.008747949528734552,False
9135,0,0.0032452342842253065,False
4395,0,0.00402797120097768,False
7289,0,0.0027606767362152473,False
4761,1,0.6843689016975691,True
4519,0,0.00402797120097768,False
72,0,0.04376597991806081,False
8097,0,0.002513118743716599,False
2804,0,0.0027074990892611344,False
9973,0,0.0027074990892611344,False
5103,0,0.003315502688157697,False
5015,0,0.0016131584555878753,False
9575,0,0.009886565259596716,False
9416,0,0.002368862275727285,False
5345,0,0.0016131584555878753,False
3625,0,0.002617478278040342,False
973,0,0.002359559768425205,False
4029,0,0.26728065133377665,True
9400,0,0.0027074990892611344,False
3657,0,0.002617478278040342,False
4696,0,0.006708454423223448,False
2852,0,0.06929577725817213,True
3415,0,0.002359559768425205,False
9126,0,0.002359559768425205,False
58,0,0.002359559768425205,False
4979,0,0.007462534720612737,False
2353,0,0.002359559768425205,False
9118,0,0.002359559768425205,False
9159,0,0.002359559768425205,False
8325,0,0.002359559768425205,False
676,0,0.002359559768425205,False
4545,0,0.00468530686369477,False
605,0,0.002359559768425205,False
8917,0,0.002359559768425205,False
1847,0,0.0027181696014707993,False
4168,0,0.00402797120097768,False
5541,0,0.0030033356187972467,False
7020,0,0.0024059200695041674,False
4858,0,0.04356361470926144,False
2263,0,0.002359559768425205,False
4270,1,0.7430296338529937,True
5550,0,0.002569434003937959,False
8850,0,0.002359559768425205,False
7846,0,0.044781647351008036,False
6075,0,0.0032880002771170026,False
941,0,0.002359559768425205,False
133,0,0.0027181696014707993,False
7623,0,0.0021901042847870056,False
6443,0,0.002359559768425205,False
2793,0,0.002359559768425205,False
7155,0,0.002359559768425205,False
304,0,0.002359559768425205,False
9044,0,0.007061965948981883,False
5248,0,0.0016131584555878753,False
504,0,0.002359559768425205,False
6745,0,0.004526179822463878,False
7183,0,0.0027181696014707993,False
7222,0,0.04008568179145066,False
7495,0,0.0021498876263826225,False
9189,0,0.002359559768425205,False
3831,0,0.00402797120097768,False
8340,0,0.002359559768425205,False
1783,0,0.002359559768425205,False
